source_id	source_db	source	xref_id
1003	Chemical Probes Portal	Chlorpromazine	https://www.chemicalprobes.org/
1004	Chemical Probes Portal	Indometacin	https://www.chemicalprobes.org/
1005	Chemical Probes Portal	Kinome_1199	https://www.chemicalprobes.org/
1006	Chemical Probes Portal	ZINC04335977	https://www.chemicalprobes.org/
1007	Chemical Probes Portal	CX5011	https://www.chemicalprobes.org/
1008	Chemical Probes Portal	A-674563	https://www.chemicalprobes.org/
1009	Chemical Probes Portal	IPA-3	https://www.chemicalprobes.org/
1010	Chemical Probes Portal	Amitriptyline	https://www.chemicalprobes.org/
1011	Chemical Probes Portal	6-Bromoindirubin-3'-oxime	https://www.chemicalprobes.org/
1012	Chemical Probes Portal	Enzastaurin hydrochloride	https://www.chemicalprobes.org/
1013	Chemical Probes Portal	Kinome_635	https://www.chemicalprobes.org/
1014	Chemical Probes Portal	Kinome_1202	https://www.chemicalprobes.org/
1015	Chemical Probes Portal	CHEMBL3115681	https://www.chemicalprobes.org/
1016	Chemical Probes Portal	Lestaurtinib	https://www.chemicalprobes.org/
1017	Chemical Probes Portal	Kinome_1901	https://www.chemicalprobes.org/
1018	Chemical Probes Portal	4-anilinopyrimidine 8c	https://www.chemicalprobes.org/
1019	Chemical Probes Portal	Gw8510	https://www.chemicalprobes.org/
1020	Chemical Probes Portal	4-anilinopyrimidine 15a	https://www.chemicalprobes.org/
1021	Chemical Probes Portal	Thioridazine	https://www.chemicalprobes.org/
1022	Chemical Probes Portal	CYC-116	https://www.chemicalprobes.org/
1023	Chemical Probes Portal	Flavopiridol	https://www.chemicalprobes.org/
1024	Chemical Probes Portal	BMS-387032	https://www.chemicalprobes.org/
1025	Chemical Probes Portal	CHEMBL1649761	https://www.chemicalprobes.org/
1026	Chemical Probes Portal	SCHEMBL3814469	https://www.chemicalprobes.org/
1027	Chemical Probes Portal	Ellagic acid	https://www.chemicalprobes.org/
1028	Chemical Probes Portal	C646	https://www.chemicalprobes.org/
1029	Chemical Probes Portal	Dorsomorphin	https://www.chemicalprobes.org/
1030	Chemical Probes Portal	Ki-20227	https://www.chemicalprobes.org/
1031	Chemical Probes Portal	K00564a	https://www.chemicalprobes.org/
1032	Chemical Probes Portal	Lck inhibitor	https://www.chemicalprobes.org/
1033	Chemical Probes Portal	SL0101	https://www.chemicalprobes.org/
1034	Chemical Probes Portal	ENMD-2076	https://www.chemicalprobes.org/
1035	Chemical Probes Portal	Foretinib	https://www.chemicalprobes.org/
1036	Chemical Probes Portal	Ninetedanib	https://www.chemicalprobes.org/
1037	Chemical Probes Portal	PD166285	https://www.chemicalprobes.org/
1038	Chemical Probes Portal	Dasatinib	https://www.chemicalprobes.org/
1039	Chemical Probes Portal	Tozasertib	https://www.chemicalprobes.org/
1040	Chemical Probes Portal	UPF1069	https://www.chemicalprobes.org/
1041	Chemical Probes Portal	Entrectinib	https://www.chemicalprobes.org/
1042	Chemical Probes Portal	Famitinib	https://www.chemicalprobes.org/
1043	Chemical Probes Portal	Navitoclax	https://www.chemicalprobes.org/
1044	Chemical Probes Portal	NS-018	https://www.chemicalprobes.org/
1045	Chemical Probes Portal	Rebastinib	https://www.chemicalprobes.org/
1046	Chemical Probes Portal	Sorafenib	https://www.chemicalprobes.org/
1047	Chemical Probes Portal	PJ34	https://www.chemicalprobes.org/
1048	Chemical Probes Portal	Aloisine	https://www.chemicalprobes.org/
1049	Chemical Probes Portal	Maritoclax	https://www.chemicalprobes.org/
1050	Chemical Probes Portal	Ischemin	https://www.chemicalprobes.org/
1051	Chemical Probes Portal	Iniparib	https://www.chemicalprobes.org/
1052	Chemical Probes Portal	Chelerythrine	https://www.chemicalprobes.org/
1053	Chemical Probes Portal	Apogossypol	https://www.chemicalprobes.org/
1054	Chemical Probes Portal	HA14-1	https://www.chemicalprobes.org/
1055	Chemical Probes Portal	BXI-61	https://www.chemicalprobes.org/
1056	Chemical Probes Portal	TW37	https://www.chemicalprobes.org/
1057	Chemical Probes Portal	UMI-77	https://www.chemicalprobes.org/
1058	Chemical Probes Portal	Bcl-2 Inhibitor	https://www.chemicalprobes.org/
1059	Chemical Probes Portal	Adenosine dialdehyde	https://www.chemicalprobes.org/
1060	Chemical Probes Portal	MDL 28842	https://www.chemicalprobes.org/
1061	Chemical Probes Portal	Methylstat	https://www.chemicalprobes.org/
1062	Chemical Probes Portal	Tranylcypromine	https://www.chemicalprobes.org/
1063	Chemical Probes Portal	MB-3	https://www.chemicalprobes.org/
1064	Chemical Probes Portal	Salicylate	https://www.chemicalprobes.org/
1065	Chemical Probes Portal	APHA	https://www.chemicalprobes.org/
1066	Chemical Probes Portal	Quisinostat	https://www.chemicalprobes.org/
1067	Chemical Probes Portal	Panobinostat	https://www.chemicalprobes.org/
1068	Chemical Probes Portal	Pandacostat	https://www.chemicalprobes.org/
1069	Chemical Probes Portal	Pyroxamide	https://www.chemicalprobes.org/
1070	Chemical Probes Portal	R306465	https://www.chemicalprobes.org/
1071	Chemical Probes Portal	SBHA	https://www.chemicalprobes.org/
1072	Chemical Probes Portal	Pivanex	https://www.chemicalprobes.org/
1073	Chemical Probes Portal	MS7972	https://www.chemicalprobes.org/
1074	Chemical Probes Portal	Obatoclax	https://www.chemicalprobes.org/
1075	Chemical Probes Portal	Gossypol	https://www.chemicalprobes.org/
1076	Chemical Probes Portal	AT-101	https://www.chemicalprobes.org/
1077	Chemical Probes Portal	Antimycin A	https://www.chemicalprobes.org/
1078	Chemical Probes Portal	BXI-72	https://www.chemicalprobes.org/
1079	Chemical Probes Portal	MIM1	https://www.chemicalprobes.org/
1080	Chemical Probes Portal	BH3I-1	https://www.chemicalprobes.org/
1081	Chemical Probes Portal	LJI308	https://www.chemicalprobes.org/
1082	Chemical Probes Portal	Saracatinib	https://www.chemicalprobes.org/
1083	Chemical Probes Portal	5-methyl thioadenosine	https://www.chemicalprobes.org/
1084	Chemical Probes Portal	Sinefungin	https://www.chemicalprobes.org/
1085	Chemical Probes Portal	Embelin	https://www.chemicalprobes.org/
1086	Chemical Probes Portal	Plumbagin	https://www.chemicalprobes.org/
1087	Chemical Probes Portal	Resminostat	https://www.chemicalprobes.org/
1088	Chemical Probes Portal	Givinostat	https://www.chemicalprobes.org/
1089	Chemical Probes Portal	Dacinostat	https://www.chemicalprobes.org/
1090	Chemical Probes Portal	Oxamflatin	https://www.chemicalprobes.org/
1091	Chemical Probes Portal	Abexinostat	https://www.chemicalprobes.org/
1092	Chemical Probes Portal	Belinostat	https://www.chemicalprobes.org/
1093	Chemical Probes Portal	Pracinostat	https://www.chemicalprobes.org/
1094	Chemical Probes Portal	Scriptaid	https://www.chemicalprobes.org/
1095	Chemical Probes Portal	Trichostatin A	https://www.chemicalprobes.org/
1096	Chemical Probes Portal	Butyrate	https://www.chemicalprobes.org/
1097	Chemical Probes Portal	Valproic acid	https://www.chemicalprobes.org/
1098	Chemical Probes Portal	Fisetin	https://www.chemicalprobes.org/
1099	Chemical Probes Portal	Piceatannol	https://www.chemicalprobes.org/
1100	Chemical Probes Portal	Apabetalone	https://www.chemicalprobes.org/
1101	Chemical Probes Portal	Diflusinal	https://www.chemicalprobes.org/
1102	Chemical Probes Portal	Gefitinib	https://www.chemicalprobes.org/
1103	Chemical Probes Portal	Butein	https://www.chemicalprobes.org/
1104	Chemical Probes Portal	Isoliquiritigenin	https://www.chemicalprobes.org/
1105	Chemical Probes Portal	BIC1	https://www.chemicalprobes.org/
1106	Chemical Probes Portal	Brusatol	https://www.chemicalprobes.org/
1107	Chemical Probes Portal	Garcinol	https://www.chemicalprobes.org/
1108	Chemical Probes Portal	PCI-34051	https://www.chemicalprobes.org/
1109	Chemical Probes Portal	Apicidin	https://www.chemicalprobes.org/
1110	Chemical Probes Portal	CI-994	https://www.chemicalprobes.org/
1111	Chemical Probes Portal	Depudecin	https://www.chemicalprobes.org/
1112	Chemical Probes Portal	HC Toxin	https://www.chemicalprobes.org/
1113	Chemical Probes Portal	Mocetinostat	https://www.chemicalprobes.org/
1114	Chemical Probes Portal	Entinostat	https://www.chemicalprobes.org/
1115	Chemical Probes Portal	Rottlerin	https://www.chemicalprobes.org/
1116	Chemical Probes Portal	TH287	https://www.chemicalprobes.org/
1117	Chemical Probes Portal	Nutlin-2	https://www.chemicalprobes.org/
1118	Chemical Probes Portal	MI-219	https://www.chemicalprobes.org/
1119	Chemical Probes Portal	MCL0527-3	https://www.chemicalprobes.org/
1120	Chemical Probes Portal	4-PBHA	https://www.chemicalprobes.org/
1121	Chemical Probes Portal	Nutlin-1	https://www.chemicalprobes.org/
1122	Chemical Probes Portal	Nutlin-3A	https://www.chemicalprobes.org/
1123	Chemical Probes Portal	PB12	https://www.chemicalprobes.org/
1124	Chemical Probes Portal	PB11	https://www.chemicalprobes.org/
1125	Chemical Probes Portal	AM-8735	https://www.chemicalprobes.org/
1126	Chemical Probes Portal	RH02007	https://www.chemicalprobes.org/
1127	Chemical Probes Portal	NSC83143	https://www.chemicalprobes.org/
1128	Chemical Probes Portal	NSC135098	https://www.chemicalprobes.org/
1129	Chemical Probes Portal	Acid Green 3	https://www.chemicalprobes.org/
1130	Chemical Probes Portal	Decernotinib	https://www.chemicalprobes.org/
1131	Chemical Probes Portal	KT5720	https://www.chemicalprobes.org/
1132	Chemical Probes Portal	ONC201	https://www.chemicalprobes.org/
1133	Chemical Probes Portal	Gossypetin	https://www.chemicalprobes.org/
1134	Chemical Probes Portal	DSHS00884	https://www.chemicalprobes.org/
1135	Chemical Probes Portal	NSC117907	https://www.chemicalprobes.org/
1136	Chemical Probes Portal	NSC216029	https://www.chemicalprobes.org/
1137	Chemical Probes Portal	Cerdulatinib	https://www.chemicalprobes.org/
1138	Chemical Probes Portal	Pacritinib	https://www.chemicalprobes.org/
1139	Chemical Probes Portal	TH588	https://www.chemicalprobes.org/
1140	Chemical Probes Portal	S-crizotinib	https://www.chemicalprobes.org/
1141	Chemical Probes Portal	GSK-J1	https://www.chemicalprobes.org/
1142	Chemical Probes Portal	Thio-2	https://www.chemicalprobes.org/
1143	Chemical Probes Portal	Thioflavin S	https://www.chemicalprobes.org/
1144	Chemical Probes Portal	FRAX1036	https://www.chemicalprobes.org/
1145	Chemical Probes Portal	TG10129	https://www.chemicalprobes.org/
1146	Chemical Probes Portal	MLN8054	https://www.chemicalprobes.org/
1147	Chemical Probes Portal	Apoptozole	https://www.chemicalprobes.org/
1148	Chemical Probes Portal	Pifithrin-mu	https://www.chemicalprobes.org/
1149	Chemical Probes Portal	Pifithrin-alpha	https://www.chemicalprobes.org/
1150	Chemical Probes Portal	Pifithrin-beta	https://www.chemicalprobes.org/
1151	Chemical Probes Portal	MCB-613	https://www.chemicalprobes.org/
1152	Chemical Probes Portal	K4F	https://www.chemicalprobes.org/
1153	Chemical Probes Portal	CHEMBL3414768	https://www.chemicalprobes.org/
1154	Chemical Probes Portal	CHEMBL2179989	https://www.chemicalprobes.org/
1155	Chemical Probes Portal	CHEMBL3092538	https://www.chemicalprobes.org/
1156	Chemical Probes Portal	CHEMBL483348	https://www.chemicalprobes.org/
1157	Chemical Probes Portal	CHEMBL3092523	https://www.chemicalprobes.org/
1158	Chemical Probes Portal	CHEMBL3092539	https://www.chemicalprobes.org/
1159	Chemical Probes Portal	CHEMBL3416132	https://www.chemicalprobes.org/
1160	Chemical Probes Portal	NSC-93392	https://www.chemicalprobes.org/
1161	Chemical Probes Portal	CHEMBL3589281	https://www.chemicalprobes.org/
1162	Chemical Probes Portal	A-620223	https://www.chemicalprobes.org/
1163	Chemical Probes Portal	Phthalazinone	https://www.chemicalprobes.org/
1164	Chemical Probes Portal	GJW	https://www.chemicalprobes.org/
1165	Chemical Probes Portal	BZC	https://www.chemicalprobes.org/
1166	Chemical Probes Portal	AMG-458	https://www.chemicalprobes.org/
1167	Chemical Probes Portal	Enzastaurin	https://www.chemicalprobes.org/
1168	Chemical Probes Portal	Flavone	https://www.chemicalprobes.org/
1169	Chemical Probes Portal	Chloroquine	https://www.chemicalprobes.org/
1170	Chemical Probes Portal	AJ4	https://www.chemicalprobes.org/
1171	Chemical Probes Portal	CHEMBL2179988	https://www.chemicalprobes.org/
1172	Chemical Probes Portal	CHEMBL3593715	https://www.chemicalprobes.org/
1173	Chemical Probes Portal	CHEMBL3092521	https://www.chemicalprobes.org/
1174	Chemical Probes Portal	CHEMBL3092544	https://www.chemicalprobes.org/
1175	Chemical Probes Portal	3-Aminobenzoic Acid	https://www.chemicalprobes.org/
1176	Chemical Probes Portal	CHEMBL1688212	https://www.chemicalprobes.org/
1177	Chemical Probes Portal	NSC-22356	https://www.chemicalprobes.org/
1178	Chemical Probes Portal	CHEMBL301624	https://www.chemicalprobes.org/
1179	Chemical Probes Portal	NSC-123414	https://www.chemicalprobes.org/
1180	Chemical Probes Portal	IWR-1	https://www.chemicalprobes.org/
1181	Chemical Probes Portal	AG-014376	https://www.chemicalprobes.org/
1182	Chemical Probes Portal	KU-0058948	https://www.chemicalprobes.org/
1183	Chemical Probes Portal	KU-58684	https://www.chemicalprobes.org/
1184	Chemical Probes Portal	CEP-6800	https://www.chemicalprobes.org/
1185	Chemical Probes Portal	LFM-A13	https://www.chemicalprobes.org/
1186	Chemical Probes Portal	4-Bromo-Benzamide	https://www.chemicalprobes.org/
1187	Chemical Probes Portal	WLH	https://www.chemicalprobes.org/
1188	Chemical Probes Portal	DOI:10.1021/acschembio.6b00896	https://www.chemicalprobes.org/
1189	Chemical Probes Portal	Tanespimycin (17-AAG)	https://www.chemicalprobes.org/
1190	Chemical Probes Portal	Tris-DBA palladium	https://www.chemicalprobes.org/
1191	Chemical Probes Portal	D-NMAPPD	https://www.chemicalprobes.org/
1192	Chemical Probes Portal	2-hydroxymyristic acid	https://www.chemicalprobes.org/
1193	Chemical Probes Portal	iHAP1	https://www.chemicalprobes.org/
1194	Chemical Probes Portal	Talabostat	https://www.chemicalprobes.org/
1195	Chemical Probes Portal	DT-061	https://www.chemicalprobes.org/
1196	Chemical Probes Portal	GF109203X	https://www.chemicalprobes.org/
1197	Chemical Probes Portal	Ricolinostat	https://www.chemicalprobes.org/
1198	Chemical Probes Portal	Phenylbutyrate	https://www.chemicalprobes.org/
1199	Chemical Probes Portal	PHENANTHROLINE	https://www.chemicalprobes.org/
1200	Chemical Probes Portal	3-AMINOBENZAMIDE	https://www.chemicalprobes.org/
1201	Chemical Probes Portal	AG490	https://www.chemicalprobes.org/
1202	Chemical Probes Portal	Staurosporine	https://www.chemicalprobes.org/
1203	Chemical Probes Portal	LDN-57444	https://www.chemicalprobes.org/
1204	Chemical Probes Portal	NSC617145	https://www.chemicalprobes.org/
1205	Chemical Probes Portal	NSC19630	https://www.chemicalprobes.org/
1206	Chemical Probes Portal	ML216	https://www.chemicalprobes.org/
1207	Chemical Probes Portal	AN2	https://www.chemicalprobes.org/
1208	Chemical Probes Portal	GW-5074	https://www.chemicalprobes.org/
1209	Chemical Probes Portal	AN1	https://www.chemicalprobes.org/
1210	Chemical Probes Portal	LY294002	https://www.chemicalprobes.org/
1211	Chemical Probes Portal	CPI-1612	
1212	Chemical Probes Portal	MAVATREP	
1213	Chemical Probes Portal	AM-5262	
1214	Chemical Probes Portal	KISS1-305	
1215	Chemical Probes Portal	BAY-876	
1216	Chemical Probes Portal	TP-021	
1217	Chemical Probes Portal	BAY-179	
1218	Chemical Probes Portal	GNE-2256	
1219	Chemical Probes Portal	BAY-1797	
1220	Chemical Probes Portal	FB23-2	
1221	Chemical Probes Portal	MSD-CYP11B2	
1222	Chemical Probes Portal	MK-7246	
1223	Chemical Probes Portal	MILVEXIAN	
1224	Chemical Probes Portal	Sivopixant	
1225	Chemical Probes Portal	Vimseltinib	
1226	Chemical Probes Portal	GSK046	
1227	Chemical Probes Portal	BI-639667	
1228	Chemical Probes Portal	BI-99179	
1229	Chemical Probes Portal	UCSF924	
1230	Chemical Probes Portal	WM-3835	
1231	Chemical Probes Portal	BAY-678	
1232	Chemical Probes Portal	GSK973	
1233	Chemical Probes Portal	GSK620	
1234	Chemical Probes Portal	BI 1950	
1235	Chemical Probes Portal	ATABECESTAT	
1236	Chemical Probes Portal	BAY-386	
1237	Chemical Probes Portal	APY0201	
1238	Chemical Probes Portal	JNJ-42396302	
1239	Chemical Probes Portal	T-26c	
1240	Chemical Probes Portal	RP-6306	
1241	Chemical Probes Portal	NMS-P715	
1242	Chemical Probes Portal	Defactinib	
1243	Chemical Probes Portal	ADL-5747	
1244	Chemical Probes Portal	Talnetant	
1245	Chemical Probes Portal	BO-264	
1246	Chemical Probes Portal	PF-03882845	
1247	Chemical Probes Portal	ML252	
1248	Chemical Probes Portal	RBN-2397	
1249	Chemical Probes Portal	RILZABRUTINIB	
1250	Chemical Probes Portal	T863	
1251	Chemical Probes Portal	SPH3127	
1252	Chemical Probes Portal	ML277	
1253	Chemical Probes Portal	GW7647	
1254	Chemical Probes Portal	BMS-820132	
1255	Chemical Probes Portal	ICENTICAFTOR	
1256	Chemical Probes Portal	LLY-283	
1257	Chemical Probes Portal	HG-10-102-01	
1258	Chemical Probes Portal	JNJ-39758979	
1259	Chemical Probes Portal	HSL-IN-1	
1260	Chemical Probes Portal	JNJ-54119936	
1261	Chemical Probes Portal	PF-06471553	
1262	Chemical Probes Portal	SAREDUTANT	
1263	Chemical Probes Portal	TP-040	
1264	Chemical Probes Portal	VU0364739	
1265	Chemical Probes Portal	GSK2830371	
1266	Chemical Probes Portal	DEUCRAVACITINIB	
1267	Chemical Probes Portal	MEZIGDOMIDE	
1268	Chemical Probes Portal	KT109	
1269	Chemical Probes Portal	VU0361737	
1270	Chemical Probes Portal	AZD5305	
1271	Chemical Probes Portal	(R)-9s	
1272	Chemical Probes Portal	DCLK1-IN-1	
1273	Chemical Probes Portal	DDR-TRK-1	
1274	Chemical Probes Portal	BAY-390	
1275	Chemical Probes Portal	ERKi	
1276	Chemical Probes Portal	DORAMAPIMOD	
1277	Chemical Probes Portal	JNJ-4355	
1278	Chemical Probes Portal	SGC-CAF382-1	
1279	Chemical Probes Portal	TDI-10229	
1280	Chemical Probes Portal	TC-G-1008	
1281	Chemical Probes Portal	JNK3-IN-8	
1282	Chemical Probes Portal	AZD-4017	
1283	Chemical Probes Portal	PF-06263276	
1284	Chemical Probes Portal	ABEMACICLIB	
1285	Chemical Probes Portal	MK-2894	
1286	Chemical Probes Portal	APITOLISIB	
1287	Chemical Probes Portal	PRALSETINIB	
1288	Chemical Probes Portal	AZD8055	
1289	Chemical Probes Portal	KHK-IN-1	
1290	Chemical Probes Portal	Ervogastat	
1291	Chemical Probes Portal	TP-060	
1292	Chemical Probes Portal	AZD5153	
1293	Chemical Probes Portal	LP-935509	
1294	Chemical Probes Portal	ZIMLOVISERTIB	
1295	Chemical Probes Portal	Emavusertib	
1296	Chemical Probes Portal	IRAK4-IN-28	
1297	Chemical Probes Portal	TES-1025	
1298	Chemical Probes Portal	PF-367	
1299	Chemical Probes Portal	MFH290	
1300	Chemical Probes Portal	JH-X-119-01	
1301	Chemical Probes Portal	LRRK2-IN1	
1302	Chemical Probes Portal	ML5	
1303	Chemical Probes Portal	DGY-09-192	
1304	Chemical Probes Portal	BSJ-01-175	
1305	Chemical Probes Portal	PF-9363	
1306	Chemical Probes Portal	IACS-52825	
1307	Chemical Probes Portal	JNJ-42226314	
1308	Chemical Probes Portal	SHR1653	
1309	Chemical Probes Portal	TTBK1-IN-2	
1310	Chemical Probes Portal	M4K2234	
1311	Chemical Probes Portal	INCB085660	
1312	Chemical Probes Portal	BI-5756	
1313	Chemical Probes Portal	PF-06835919	
1314	Chemical Probes Portal	GNE-617	
1315	Chemical Probes Portal	GNE-7883	
1316	Chemical Probes Portal	CS640	
1317	Chemical Probes Portal	ABL127	
1318	Chemical Probes Portal	T-690	
1319	Chemical Probes Portal	HS665	
1320	Chemical Probes Portal	ARUK2001607	
1321	Chemical Probes Portal	BI-3406	
1322	Chemical Probes Portal	BAY-7081	
1323	Chemical Probes Portal	FIBOFLAPON	
1324	Chemical Probes Portal	PF-3274167	
1325	Chemical Probes Portal	ZIRITAXESTAT	
1326	Chemical Probes Portal	ERTUGLIFLOZIN	
1327	Chemical Probes Portal	BIBO3304	
1328	Chemical Probes Portal	CAMONSERTIB	
1329	Chemical Probes Portal	TIVOZANIB	
1330	Chemical Probes Portal	OICR11029	
1331	Chemical Probes Portal	BI-8668	
1332	Chemical Probes Portal	BI-665915	
1333	Chemical Probes Portal	GSM1	
1334	Chemical Probes Portal	PF-04418948	
1335	Chemical Probes Portal	TP-050	
1336	Chemical Probes Portal	MU1742	
1337	Chemical Probes Portal	PPTN	
1338	Chemical Probes Portal	BAY-069	
1339	Chemical Probes Portal	Ammocidin-A	
1340	Chemical Probes Portal	8RK64	
1341	Chemical Probes Portal	SR-4835	
1342	Chemical Probes Portal	AZD-5672	
1343	Chemical Probes Portal	A-1211212	
1344	Chemical Probes Portal	MK-4256	
1345	Chemical Probes Portal	BI-6901	
1346	Chemical Probes Portal	Lirafugratinib	
1347	Chemical Probes Portal	BATEFENTEROL	
1348	Chemical Probes Portal	M5049	
1349	Chemical Probes Portal	CCT251455	
1350	Chemical Probes Portal	NVP-CRL-457	
1351	Chemical Probes Portal	NAPHTHYRIDINONE	
1352	Chemical Probes Portal	PECAVAPTAN	
1353	Chemical Probes Portal	GPLG3970	
1354	Chemical Probes Portal	GFB-12630	
1355	Chemical Probes Portal	Danusertib	
1356	Chemical Probes Portal	A-079	
1357	Chemical Probes Portal	mPGES1-IN-3	
1358	Chemical Probes Portal	APAFANT	
1359	Chemical Probes Portal	AZ9567	
1360	Chemical Probes Portal	YKL-05-099	
1361	Chemical Probes Portal	SN-011	
1362	Chemical Probes Portal	VERUBECESTAT	
1363	Chemical Probes Portal	VVD-214	
1364	Chemical Probes Portal	BI-5521	
1365	Chemical Probes Portal	BI-3231	
1366	Chemical Probes Portal	Takinib	
1367	Chemical Probes Portal	BRIVARACETAM	
1368	Chemical Probes Portal	A1H7Z	
1369	Chemical Probes Portal	T-10418	
1370	Chemical Probes Portal	GFB-12811	
1371	Chemical Probes Portal	DS-1558	
1372	Chemical Probes Portal	TNO155	
1373	Chemical Probes Portal	EPZ-719	
1374	Chemical Probes Portal	BI-113823	
1375	Chemical Probes Portal	NVS-MELK8a	
1376	Chemical Probes Portal	NEDISERTIB	
1377	Chemical Probes Portal	DKY709	
1378	Chemical Probes Portal	RLX-33	
1379	Chemical Probes Portal	AZD0156	
1380	Chemical Probes Portal	BAY-8400	
1381	Chemical Probes Portal	AZD9574	
1382	Chemical Probes Portal	Ezeprogind	
1383	Chemical Probes Portal	AM-6494	
1384	Chemical Probes Portal	BAY-298	
1385	Chemical Probes Portal	DNL343	
1386	Chemical Probes Portal	JRD-SIK1/2i-4	
1387	Chemical Probes Portal	UNC-8969	
1388	Chemical Probes Portal	MRTX0902	
1389	Chemical Probes Portal	ABBV-CLS-484	
1390	Chemical Probes Portal	WLB-89462	
1391	Chemical Probes Portal	CAPIVASERTIB	
1392	Chemical Probes Portal	CCT374705	
1393	Chemical Probes Portal	BAY-405	
1394	Chemical Probes Portal	GPX4-IN-5	
1395	Chemical Probes Portal	NIBR-LTSi	
1396	Chemical Probes Portal	TYRA-300	
1397	Chemical Probes Portal	CRN04894	
1398	Chemical Probes Portal	dWIZ1	
1399	Chemical Probes Portal	AMG-PERK-44	
1400	Chemical Probes Portal	PF-07265028	
1401	Chemical Probes Portal	PF-06648671	
1402	Chemical Probes Portal	CA-170	
1403	Chemical Probes Portal	UCB9386	
1404	Chemical Probes Portal	MS8535	
1405	Chemical Probes Portal	WEE1-IN-7	
1406	Chemical Probes Portal	RO-275	
1407	Chemical Probes Portal	MASTL-IN-1	
1408	Chemical Probes Portal	JNJ-6204	
1409	Chemical Probes Portal	BAY-9835	
1410	Chemical Probes Portal	MRTX1133	
1411	Chemical Probes Portal	BI-4394	
1412	Chemical Probes Portal	TAK-861	
1413	Chemical Probes Portal	XMU-MP-2	
1414	Chemical Probes Portal	MDI-114215	
1415	Chemical Probes Portal	EPZ015666	
1416	Chemical Probes Portal	NT-0796	
1417	Chemical Probes Portal	Borussertib	
1418	Chemical Probes Portal	BAY 2413555	
1419	Chemical Probes Portal	ROLAPITANT	
1420	Chemical Probes Portal	VIP36	
1421	Chemical Probes Portal	HM-279	
1422	Chemical Probes Portal	AZ3246	
1423	Chemical Probes Portal	CG211	
1424	Chemical Probes Portal	CCG258747	
1425	Chemical Probes Portal	EMD 1214063	
1426	Chemical Probes Portal	HTL-0041178	
1427	Chemical Probes Portal	CCT373566	
1428	Chemical Probes Portal	SOS1-IN-1-15	
1429	Chemical Probes Portal	NVS-MALT1	
1430	Chemical Probes Portal	BAY-899	
1431	Chemical Probes Portal	PEXIDARTINIB	
1432	Chemical Probes Portal	HPK1-IN-3	
1433	Chemical Probes Portal	IOA-244	
1434	Chemical Probes Portal	Selexipag	
1435	Chemical Probes Portal	AEP-IN-3	
1436	Chemical Probes Portal	PAMAPIMOD	
1437	Chemical Probes Portal	ELAGOLIX	
1438	Chemical Probes Portal	BI-7190	
1439	Chemical Probes Portal	RP-1664	
1440	Chemical Probes Portal	TDI-11861	
1441	Chemical Probes Portal	ITACITINIB	
1442	Chemical Probes Portal	CRT0273750	
1443	Chemical Probes Portal	BCX-3607	
1444	Chemical Probes Portal	GFH018	
1445	Chemical Probes Portal	AZENOSERTIB	
1446	Chemical Probes Portal	RIMEGEPANT	
1447	Chemical Probes Portal	BIIB129	
1448	Chemical Probes Portal	D6-3	
1449	Chemical Probes Portal	ONO-2920632	
1450	Chemical Probes Portal	1-7a-B1	
1451	Chemical Probes Portal	MSC2530818	
1452	Chemical Probes Portal	CQ627	
1453	Chemical Probes Portal	SEW-2871	
1454	Chemical Probes Portal	PF-05105679	
1455	Chemical Probes Portal	MK-3697	
1456	Chemical Probes Portal	PCS1055	
1457	Chemical Probes Portal	DANAVOREXTON	
1458	Chemical Probes Portal	BAY 2686013	
1459	Chemical Probes Portal	IMARADENANT	
1460	Chemical Probes Portal	ABT-546	
1461	Chemical Probes Portal	CVN417	
1462	Chemical Probes Portal	AVACOPAN	
1463	Chemical Probes Portal	BMS-986235	
1464	Chemical Probes Portal	BAY-784	
1465	Chemical Probes Portal	BAY-6096	
1466	Chemical Probes Portal	THIQ	
1467	Chemical Probes Portal	Firazorexton	
1468	Chemical Probes Portal	GLPG4970	
1469	Chemical Probes Portal	LP46	
1470	Chemical Probes Portal	GIREDESTRANT	
1471	Chemical Probes Portal	NK7-902	
1472	Chemical Probes Portal	C3TD879	
1473	Chemical Probes Portal	AXL-IN-68	
1474	Chemical Probes Portal	JNJ-31020028	
1475	Chemical Probes Portal	AZD4144	
1476	Chemical Probes Portal	Rentosertib	
1477	Chemical Probes Portal	UNMCK90	
1478	Chemical Probes Portal	CBPD-268	
1479	Chemical Probes Portal	ART5537	
1480	Chemical Probes Portal	BAY2666605	
1481	Chemical Probes Portal	NVL-520	
1482	Chemical Probes Portal	MD-4251	
1483	Chemical Probes Portal	GSK256066	
1484	Chemical Probes Portal	BI-9508	
1485	Chemical Probes Portal	MD-265	
1486	Chemical Probes Portal	ACBI2	
1487	Chemical Probes Portal	DYR684	
1488	Chemical Probes Portal	JNJ-79883960	
1489	Chemical Probes Portal	MSC778	
1490	Chemical Probes Portal	JNJ-7891118	
1491	Chemical Probes Portal	CPS-021	
1492	Chemical Probes Portal	FAH65E(-)	
1493	Chemical Probes Portal	NU227326	
1494	Chemical Probes Portal	T-10430	
1495	Chemical Probes Portal	BI-9787	
1496	Chemical Probes Portal	PLK4-IN-25	
1497	Chemical Probes Portal	MS6105	
1498	Chemical Probes Portal	MS8709	
1499	Chemical Probes Portal	QP73	
1500	Chemical Probes Portal	BRD9-PROTAC-E5	
