id	inchikey	xref_id	source_xref	raw
165	PKCDDUHJAFVJJB-VLZXCDOPSA-N	https://pubmed.ncbi.nlm.nih.gov/	21425998	https://www.ncbi.nlm.nih.gov/pubmed/21425998
166	JGQPZPLJOBHHBK-UFXYQILXSA-N	https://doi.org/	10.1073/pnas.1712363115	www.doi.org/10.1073/pnas.1712363115
167	JGQPZPLJOBHHBK-UFXYQILXSA-N	https://doi.org/	10.1016/j.molcel.2017.06.004	www.doi.org/10.1016/j.molcel.2017.06.004
168	JGQPZPLJOBHHBK-UFXYQILXSA-N	https://doi.org/	10.1038/s41589-018-0055-y	www.doi/org/10.1038/s41589-018-0055-y
169	JGQPZPLJOBHHBK-UFXYQILXSA-N	https://pubmed.ncbi.nlm.nih.gov/	29764999	https://pubmed.ncbi.nlm.nih.gov/29764999/
170	JGQPZPLJOBHHBK-UFXYQILXSA-N	https://pubmed.ncbi.nlm.nih.gov/	28673542	https://pubmed.ncbi.nlm.nih.gov/28673542/
171	JGQPZPLJOBHHBK-UFXYQILXSA-N	https://pubmed.ncbi.nlm.nih.gov/	29892083	https://pubmed.ncbi.nlm.nih.gov/29892083/
172	XSMABFRQESMONQ-SFHVURJKSA-N	https://doi.org/	10.1021/acsmedchemlett.7b00220	www.doi.org/10.1021/acsmedchemlett.7b00220
173	XSMABFRQESMONQ-SFHVURJKSA-N	https://doi.org/	10.1158/0008-5472.CAN-17-1754	www.doi.org/10.1158/0008-5472.CAN-17-1754
174	XSMABFRQESMONQ-SFHVURJKSA-N	https://pubmed.ncbi.nlm.nih.gov/	28835804	https://pubmed.ncbi.nlm.nih.gov/28835804/
175	XSMABFRQESMONQ-SFHVURJKSA-N	https://pubmed.ncbi.nlm.nih.gov/	28883001	https://pubmed.ncbi.nlm.nih.gov/28883001/
176	NGEBYTLALFOQKI-HDJSIYSDSA-N	https://doi.org/	10.1016/j.bmcl.2012.04.117	www.doi.org/10.1016/j.bmcl.2012.04.117
177	NGEBYTLALFOQKI-HDJSIYSDSA-N	https://pubmed.ncbi.nlm.nih.gov/	22608962	https://pubmed.ncbi.nlm.nih.gov/22608962/
178	RENRQMCACQEWFC-UGKGYDQZSA-N	https://doi.org/	10.1073/pnas.1820892116	www.doi.org/10.1073/pnas.1820892116
179	RENRQMCACQEWFC-UGKGYDQZSA-N	https://doi.org/	10.1021/acs.jmedchem.9b01870	www.doi.org/10.1021/acs.jmedchem.9b01870
180	RENRQMCACQEWFC-UGKGYDQZSA-N	https://doi.org/	10.1053/j.seminhematol.2018.02.002	www.doi.org/10.1053/j.seminhematol.2018.02.002
181	RENRQMCACQEWFC-UGKGYDQZSA-N	https://pubmed.ncbi.nlm.nih.gov/	30926668	https://pubmed.ncbi.nlm.nih.gov/30926668/
182	RENRQMCACQEWFC-UGKGYDQZSA-N	https://pubmed.ncbi.nlm.nih.gov/	32073845	https://pubmed.ncbi.nlm.nih.gov/32073845/
183	RENRQMCACQEWFC-UGKGYDQZSA-N	https://pubmed.ncbi.nlm.nih.gov/	30032754	https://pubmed.ncbi.nlm.nih.gov/30032754/
184	JKCSCHXVWPSGBG-OPKPGBGESA-N	https://doi.org/	10.1021/acs.jmedchem.9b01530	www.doi.org/10.1021/acs.jmedchem.9b01530
185	JKCSCHXVWPSGBG-OPKPGBGESA-N	https://doi.org/	10.1016/j.ccell.2019.10.002	www.doi.org/10.1016/j.ccell.2019.10.002
186	JKCSCHXVWPSGBG-OPKPGBGESA-N	https://pubmed.ncbi.nlm.nih.gov/	31747516	https://pubmed.ncbi.nlm.nih.gov/31747516/
187	JKCSCHXVWPSGBG-OPKPGBGESA-N	https://pubmed.ncbi.nlm.nih.gov/	31715132	https://pubmed.ncbi.nlm.nih.gov/31715132/
188	MPMKMQHJHDHPBE-RUZDIDTESA-N	https://doi.org/	10.1021/jm5012885	www.doi.org/10.1021/jm5012885
189	MPMKMQHJHDHPBE-RUZDIDTESA-N	https://doi.org/	10.1074/jbc.M115.687939	www.doi.org/10.1074/jbc.M115.687939
190	MPMKMQHJHDHPBE-RUZDIDTESA-N	https://pubmed.ncbi.nlm.nih.gov/	25380412	https://pubmed.ncbi.nlm.nih.gov/25380412
191	MPMKMQHJHDHPBE-RUZDIDTESA-N	https://pubmed.ncbi.nlm.nih.gov/	26518871	https://pubmed.ncbi.nlm.nih.gov/26518871/
192	HNLHOKSDTBAERS-CWIPYCOQSA-N	https://doi.org/	10.1021/jm401911v	http://pubs.acs.org/doi/abs/10.1021/jm401911v
193	HNLHOKSDTBAERS-CWIPYCOQSA-N	https://pubmed.ncbi.nlm.nih.gov/	24601644	https://www.ncbi.nlm.nih.gov/pubmed/24601644
194	MXUSGDMIHGLCNC-HNNXBMFYSA-N	https://doi.org/	10.1021/acs.jmedchem.8b01196	www.doi.org/10.1021/acs.jmedchem.8b01196
195	MXUSGDMIHGLCNC-HNNXBMFYSA-N	https://doi.org/	10.1038/nature19796	www.doi.org/10.1038/nature19796
196	MXUSGDMIHGLCNC-HNNXBMFYSA-N	https://doi.org/	10.1038/nature19795	www.doi.org/10.1038/nature19795
197	MXUSGDMIHGLCNC-HNNXBMFYSA-N	https://pubmed.ncbi.nlm.nih.gov/	30289716	https://pubmed.ncbi.nlm.nih.gov/30289716/
198	MXUSGDMIHGLCNC-HNNXBMFYSA-N	https://pubmed.ncbi.nlm.nih.gov/	27595394	https://pubmed.ncbi.nlm.nih.gov/27595394/
199	MXUSGDMIHGLCNC-HNNXBMFYSA-N	https://pubmed.ncbi.nlm.nih.gov/	27595393	https://pubmed.ncbi.nlm.nih.gov/27595393/
200	LXRZVMYMQHNYJB-UNXOBOICSA-N	https://doi.org/	10.1021/acs.jmedchem.0c01491	www.doi.org/10.1021/acs.jmedchem.0c01491
201	LXRZVMYMQHNYJB-UNXOBOICSA-N	https://pubmed.ncbi.nlm.nih.gov/	33631934	https://pubmed.ncbi.nlm.nih.gov/33631934/
202	TXZPMHLMPKIUGK-UHFFFAOYSA-N	https://doi.org/	10.1158/0008-5472.CAN-12-3292	www.doi.org/10.1158/0008-5472.CAN-12-3292
203	TXZPMHLMPKIUGK-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	23576556	http://www.ncbi.nlm.nih.gov/pubmed/23576556
204	RUPXKSLKGSSZCP-UHFFFAOYSA-N	https://doi.org/	10.1021/ml100106c	www.doi.org/10.1021/ml100106c
205	RUPXKSLKGSSZCP-UHFFFAOYSA-N	https://doi.org/	10.1021/jm3002026	www.doi.org/10.1021/jm3002026
206	RUPXKSLKGSSZCP-UHFFFAOYSA-N	https://doi.org/	10.1007/s00210-013-0899-3	www.doi.org/10.1007/s00210-013-0899-3
207	RUPXKSLKGSSZCP-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	24900217	https://www.ncbi.nlm.nih.gov/pubmed/24900217
208	RUPXKSLKGSSZCP-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	22724451	https://pubmed.ncbi.nlm.nih.gov/22724451/
209	RUPXKSLKGSSZCP-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	23861168	https://pubmed.ncbi.nlm.nih.gov/23861168/
210	ONBSHRSJOPSEGS-INIZCTEOSA-N	https://doi.org/	10.1021/acs.jmedchem.8b01196	https://doi.org/10.1021/acs.jmedchem.8b01196
211	ONBSHRSJOPSEGS-INIZCTEOSA-N	https://doi.org/	10.1158/0008-5472.CAN-16-0473	https://doi.org/10.1158/0008-5472.CAN-16-0473
212	ONBSHRSJOPSEGS-INIZCTEOSA-N	https://pubmed.ncbi.nlm.nih.gov/	30289716	https://pubmed.ncbi.nlm.nih.gov/30289716/
213	ONBSHRSJOPSEGS-INIZCTEOSA-N	https://pubmed.ncbi.nlm.nih.gov/	27635045	https://pubmed.ncbi.nlm.nih.gov/27635045/
214	TVTXCJFHQKSQQM-LJQIRTBHSA-N	https://doi.org/	10.1021/jm400487c	http://pubs.acs.org/doi/abs/10.1021/jm400487c
215	TVTXCJFHQKSQQM-LJQIRTBHSA-N	https://pubmed.ncbi.nlm.nih.gov/	23808545	https://www.ncbi.nlm.nih.gov/pubmed/23808545
216	TVTXCJFHQKSQQM-LJQIRTBHSA-N	https://pubmed.ncbi.nlm.nih.gov/	26998348	https://www.ncbi.nlm.nih.gov/pubmed/26998348
217	GBJVVSCPOBPEIT-UHFFFAOYSA-N		http://www.bloodjournal.org/content/110/6/2034.long?sso-checked=true	http://www.bloodjournal.org/content/110/6/2034.long?sso-checked=true
218	GBJVVSCPOBPEIT-UHFFFAOYSA-N	https://doi.org/	10.1021/jm061335f	http://pubs.acs.org/doi/abs/10.1021/jm061335f
219	GBJVVSCPOBPEIT-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	17495131	http://www.ncbi.nlm.nih.gov/pubmed/17495131
220	GBJVVSCPOBPEIT-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	17373783	http://www.ncbi.nlm.nih.gov/pubmed/17373783
221	GBAKVEWPYUIGHN-UHFFFAOYSA-N	https://doi.org/	10.1016/j.chembiol.2010.10.011	www.doi.org/10.1016/j.chembiol.2010.10.011
222	GBAKVEWPYUIGHN-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	21168764	https://pubmed.ncbi.nlm.nih.gov/21168764/
223	NBOJHRYUGLRASX-UHFFFAOYSA-N		http://www.sciencedirect.com/science/article/pii/S1074552109000805	http://www.sciencedirect.com/science/article/pii/S1074552109000805
224	NBOJHRYUGLRASX-UHFFFAOYSA-N		http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2692831	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2692831
225	DJOVLOYCGXNVPI-UHFFFAOYSA-N	https://doi.org/	10.1038/nchembio.1859	www.doi.org/10.1038/nchembio.1859
226	DJOVLOYCGXNVPI-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	26167872	http://www.ncbi.nlm.nih.gov/pubmed/26167872
227	WGJCHHJGGFCCRS-DEYDLUNASA-N	https://doi.org/	10.1038/s41467-017-00954-1	www.doi.org/10.1038/s41467-017-00954-1
228	WGJCHHJGGFCCRS-DEYDLUNASA-N	https://pubmed.ncbi.nlm.nih.gov/	29018234	https://www.ncbi.nlm.nih.gov/pubmed/29018234
229	QXCXMVYVUHVFLP-UHFFFAOYSA-N	https://doi.org/	10.1038/s41467-017-02293-7	www.doi.org/10.1038/s41467-017-02293-7
230	QXCXMVYVUHVFLP-UHFFFAOYSA-N	https://doi.org/	10.3390/cancers11091337	www.doi.org/10.3390/cancers11091337
231	QXCXMVYVUHVFLP-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	29343827	https://pubmed.ncbi.nlm.nih.gov/29343827
232	QXCXMVYVUHVFLP-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	31510016	https://pubmed.ncbi.nlm.nih.gov/31510016
233	KNOUWGGQMADIBV-KRWDZBQOSA-N	https://doi.org/	10.1021/acs.jmedchem.5b01898	http://pubs.acs.org/doi/abs/10.1021/acs.jmedchem.5b01898
234	KNOUWGGQMADIBV-KRWDZBQOSA-N	https://pubmed.ncbi.nlm.nih.gov/	26854747	https://www.ncbi.nlm.nih.gov/pubmed/?term=26854747
235	LUHCYAOYQIFNRN-UHFFFAOYSA-N	https://doi.org/	10.1016/j.chembiol.2018.11.006	www.doi.org/10.1016/j.chembiol.2018.11.006
236	LUHCYAOYQIFNRN-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	30595531	https://pubmed.ncbi.nlm.nih.gov/30595531/
237	IDKAKZRYYDCJDU-HBMMIIHUSA-N		http://cancerres.aacrjournals.org/content/74/20/5855.long	http://cancerres.aacrjournals.org/content/74/20/5855.long
238	IDKAKZRYYDCJDU-HBMMIIHUSA-N	https://pubmed.ncbi.nlm.nih.gov/	25145672	https://www.ncbi.nlm.nih.gov/pubmed/25145672
239	SGIWFELWJPNFDH-UHFFFAOYSA-N		http://science.sciencemag.org/content/289/5484/1524.long	http://science.sciencemag.org/content/289/5484/1524.long
240	SGIWFELWJPNFDH-UHFFFAOYSA-N		http://genesdev.cshlp.org/content/14/22/2831.full.pdf+html	http://genesdev.cshlp.org/content/14/22/2831.full.pdf+html
241	SGIWFELWJPNFDH-UHFFFAOYSA-N	https://doi.org/	10.1016/j.bmcl.2009.02.039	www.doi.org/10.1016/j.bmcl.2009.02.039
242	SGIWFELWJPNFDH-UHFFFAOYSA-N	https://doi.org/	10.1016/j.jpba.2020.113420	www.doi.org/10.1016/j.jpba.2020.113420
243	SGIWFELWJPNFDH-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	10968783	https://www.ncbi.nlm.nih.gov/pubmed/10968783
244	SGIWFELWJPNFDH-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	11090131	https://www.ncbi.nlm.nih.gov/pubmed/11090131
245	SGIWFELWJPNFDH-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	19264481	https://pubmed.ncbi.nlm.nih.gov/19264481/
246	SGIWFELWJPNFDH-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	32593849	https://pubmed.ncbi.nlm.nih.gov/32593849/
247	QADPYRIHXKWUSV-UHFFFAOYSA-N	https://doi.org/	10.1021/jm2006222	www.doi.org/10.1021/jm2006222
248	QADPYRIHXKWUSV-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	21936542	http://www.ncbi.nlm.nih.gov/pubmed/21936542
249	YYDUWLSETXNJJT-MTJSOVHGSA-N	https://doi.org/	10.1021/ml200261d	www.doi.org/10.1021/ml200261d
250	YYDUWLSETXNJJT-MTJSOVHGSA-N	https://doi.org/	10.1530/ERC-17-0201	www.doi.org/10.1530/ERC-17-0201
251	YYDUWLSETXNJJT-MTJSOVHGSA-N	https://pubmed.ncbi.nlm.nih.gov/	24900443	https://www.ncbi.nlm.nih.gov/pubmed/?term=24900443
252	YYDUWLSETXNJJT-MTJSOVHGSA-N	https://pubmed.ncbi.nlm.nih.gov/	29563190	https://pubmed.ncbi.nlm.nih.gov/29563190/
253	BLNNXJOEJRKHAM-UHFFFAOYSA-N	https://doi.org/	10.1038/s41586-020-2027-0	www.doi.org/10.1038/s41586-020-2027-0
254	BLNNXJOEJRKHAM-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	32040955	https://www.ncbi.nlm.nih.gov/pubmed/32040955
255	ZMNWFTYYYCSSTF-SOAUALDESA-N	https://doi.org/	10.1016/j.bmcl.2005.09.039	www.doi.org/10.1016/j.bmcl.2005.09.039
256	ZMNWFTYYYCSSTF-SOAUALDESA-N	https://doi.org/	10.1124/jpet.105.089169	www.doi.org/10.1124/jpet.105.089169
257	ZMNWFTYYYCSSTF-SOAUALDESA-N	https://pubmed.ncbi.nlm.nih.gov/	16216497	https://pubmed.ncbi.nlm.nih.gov/16216497/
258	ZMNWFTYYYCSSTF-SOAUALDESA-N	https://pubmed.ncbi.nlm.nih.gov/	16014572	https://pubmed.ncbi.nlm.nih.gov/16014572/
259	LXFOLMYKSYSZQS-XKHGBIBOSA-N	https://doi.org/	10.1182/blood-2013-04-497644	www.doi.org/10.1182/blood-2013-04-497644
260	LXFOLMYKSYSZQS-XKHGBIBOSA-N	https://pubmed.ncbi.nlm.nih.gov/	23801631	http://www.ncbi.nlm.nih.gov/pubmed/23801631
261	XQFINGFCBFHOPE-WXUXXXNLSA-N	https://doi.org/	10.1021/acsmedchemlett.5b00037	www.doi.org/10.1021/acsmedchemlett.5b00037
262	XQFINGFCBFHOPE-WXUXXXNLSA-N	https://pubmed.ncbi.nlm.nih.gov/	26005520	http://www.ncbi.nlm.nih.gov/pubmed/26005520
263	CGWBJJZOKGZCSJ-UHFFFAOYSA-N		http://www.cell.com/cell-chemical-biology/fulltext/S1074-5521(15)00420-2	http://www.cell.com/cell-chemical-biology/fulltext/S1074-5521(15)00420-2
264	CGWBJJZOKGZCSJ-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.6b01022	http://pubs.acs.org/doi/abs/10.1021/acs.jmedchem.6b01022
265	CGWBJJZOKGZCSJ-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	26670081	https://www.ncbi.nlm.nih.gov/pubmed/26670081
266	CGWBJJZOKGZCSJ-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	27682507	https://www.ncbi.nlm.nih.gov/pubmed/27682507
267	AIOCFZJGGGEWDK-UHFFFAOYSA-N	https://doi.org/	10.1002/anie.201611281	www.doi.org/10.1002/anie.201611281
268	AIOCFZJGGGEWDK-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.8b01413	www.doi.org/10.1021/acs.jmedchem.8b01413
269	AIOCFZJGGGEWDK-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	28418626	https://pubmed.ncbi.nlm.nih.gov/28418626/
270	RUBYHLPRZRMTJO-MOVYNIQHSA-N	https://doi.org/	10.1038/nchembio.2166	www.doi.org/10.1038/nchembio.2166
271	RUBYHLPRZRMTJO-MOVYNIQHSA-N	https://doi.org/	10.1016/j.bbrc.2019.10.052	www.doi.org/10.1016/j.bbrc.2019.10.052
272	RUBYHLPRZRMTJO-MOVYNIQHSA-N	https://pubmed.ncbi.nlm.nih.gov/	27571479	https://pubmed.ncbi.nlm.nih.gov/27571479/
273	RUBYHLPRZRMTJO-MOVYNIQHSA-N	https://pubmed.ncbi.nlm.nih.gov/	31615655	https://pubmed.ncbi.nlm.nih.gov/31615655/
274	RDALZZCKQFLGJP-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.5b01346	www.doi.org/10.1021/acs.jmedchem.5b01346
275	RDALZZCKQFLGJP-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	26565666	https://pubmed.ncbi.nlm.nih.gov/26565666/
276	JBHLOPKIPKTRSU-UHFFFAOYSA-N	https://doi.org/	10.1016/j.bmcl.2012.07.072	www.doi.org/10.1016/j.bmcl.2012.07.072
277	JBHLOPKIPKTRSU-UHFFFAOYSA-N	https://doi.org/	10.1016/j.neuropharm.2012.06.013	www.doi.org/10.1016/j.neuropharm.2012.06.013
278	JBHLOPKIPKTRSU-UHFFFAOYSA-N	https://doi.org/	10.1007/s00213-016-4290-1	www.doi.org/10.1007/s00213-016-4290-1
279	JBHLOPKIPKTRSU-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	22892116	https://pubmed.ncbi.nlm.nih.gov/22892116/
280	JBHLOPKIPKTRSU-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	22750078	https://pubmed.ncbi.nlm.nih.gov/22750078
281	JBHLOPKIPKTRSU-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	27117142	https://pubmed.ncbi.nlm.nih.gov/27117142
282	LQSHXYHWYGKAMX-FQEVSTJZSA-N	https://doi.org/	10.1021/acs.jmedchem.8b00678	www.doi.org/10.1021/acs.jmedchem.8b00678
283	LQSHXYHWYGKAMX-FQEVSTJZSA-N	https://pubmed.ncbi.nlm.nih.gov/	29940120	https://pubmed.ncbi.nlm.nih.gov/29940120/
284	AQTPWCUIYUOEMG-INIZCTEOSA-N	https://doi.org/	10.1038/nchembio.1603	www.doi.org/10.1038/nchembio.1603
285	AQTPWCUIYUOEMG-INIZCTEOSA-N	https://doi.org/	10.1016/j.juro.2013.02.1903	https://doi.org/10.1016/j.juro.2013.02.1903
286	AQTPWCUIYUOEMG-INIZCTEOSA-N	https://pubmed.ncbi.nlm.nih.gov/	25086508	https://pubmed.ncbi.nlm.nih.gov/25086508/
287	JFGOILLZIAIYGA-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.9b00946	www.doi.org/10.1021/acs.jmedchem.9b00946
288	JFGOILLZIAIYGA-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	31414801	https://pubmed.ncbi.nlm.nih.gov/31414801/
289	RPMGXDCRCWWCRY-JTQLQIEISA-N	https://doi.org/	10.1021/acschembio.7b00370	www.doi.org/10.1021/acschembio.7b00370
290	RPMGXDCRCWWCRY-JTQLQIEISA-N	https://doi.org/	10.1021/acs.jmedchem.7b01884	https://doi.org/10.1021/acs.jmedchem.7b01884
291	RPMGXDCRCWWCRY-JTQLQIEISA-N	https://pubmed.ncbi.nlm.nih.gov/	28679043	https://pubmed.ncbi.nlm.nih.gov/28679043/
292	RPMGXDCRCWWCRY-JTQLQIEISA-N	https://pubmed.ncbi.nlm.nih.gov/	29485874	https://pubmed.ncbi.nlm.nih.gov/29485874
293	RIJLVEAXPNLDTC-UHFFFAOYSA-N		http://www.jimmunol.org/content/191/7/3568.long	http://www.jimmunol.org/content/191/7/3568.long
294	RIJLVEAXPNLDTC-UHFFFAOYSA-N	https://doi.org/	10.1021/jm501262q	http://pubs.acs.org/doi/abs/10.1021/jm501262q
295	RIJLVEAXPNLDTC-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	24006460	https://www.ncbi.nlm.nih.gov/pubmed/?term=24006460
296	RIJLVEAXPNLDTC-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	25369270	https://www.ncbi.nlm.nih.gov/pubmed/25369270
297	HWGQMRYQVZSGDQ-HZPDHXFCSA-N		http://clincancerres.aacrjournals.org/content/19/18/5003.long	http://clincancerres.aacrjournals.org/content/19/18/5003.long
298	HWGQMRYQVZSGDQ-HZPDHXFCSA-N	https://doi.org/	10.1021/acs.jmedchem.6b00990	http://pubs.acs.org/doi/pdf/10.1021/acs.jmedchem.6b00990
299	HWGQMRYQVZSGDQ-HZPDHXFCSA-N		https://pubchem.ncbi.nlm.nih.gov/compound/44819241	https://pubchem.ncbi.nlm.nih.gov/compound/44819241
300	HWGQMRYQVZSGDQ-HZPDHXFCSA-N	https://pubmed.ncbi.nlm.nih.gov/	28001384	https://www.ncbi.nlm.nih.gov/pubmed/?term=28001384
301	SEDFZSHSBUXKAC-NIYFSFCBSA-N	https://doi.org/	10.1021/acsmedchemlett.0c00155	https://doi.org/10.1021/acsmedchemlett.0c00155
302	ZOPNBMMVVZRSGH-NRFANRHFSA-N	https://doi.org/	10.1016/j.bmcl.2011.10.118	www.doi.org/10.1016/j.bmcl.2011.10.118
303	ZOPNBMMVVZRSGH-NRFANRHFSA-N	https://doi.org/	10.1371/journal.pone.0046300	www.doi.org/10.1371/journal.pone.0046300
304	ZOPNBMMVVZRSGH-NRFANRHFSA-N	https://pubmed.ncbi.nlm.nih.gov/	22217876	https://pubmed.ncbi.nlm.nih.gov/22217876/
305	ZOPNBMMVVZRSGH-NRFANRHFSA-N	https://pubmed.ncbi.nlm.nih.gov/	23056280	https://pubmed.ncbi.nlm.nih.gov/23056280/
306	BWYBBMQLUKXECQ-GIVPXCGWSA-N	https://doi.org/	10.1021/jm050915u	www.doi.org/10.1021/jm050915u
307	BWYBBMQLUKXECQ-GIVPXCGWSA-N	https://doi.org/	10.1016/j.bone.2006.07.015	www.doi.org/10.1016/j.bone.2006.07.015
308	BWYBBMQLUKXECQ-GIVPXCGWSA-N	https://pubmed.ncbi.nlm.nih.gov/	16509577	https://pubmed.ncbi.nlm.nih.gov/16509577/
309	BWYBBMQLUKXECQ-GIVPXCGWSA-N	https://pubmed.ncbi.nlm.nih.gov/	16962401	https://pubmed.ncbi.nlm.nih.gov/16962401/
310	CVWXJKQAOSCOAB-UHFFFAOYSA-N	https://doi.org/	10.1182/blood-2009-05-222034	www.doi.org/10.1182/blood-2009-05-222034
311	CVWXJKQAOSCOAB-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	19654408	http://www.ncbi.nlm.nih.gov/pubmed/19654408
312	VRVJKILQRBSEAG-LFPIHBKWSA-N	https://doi.org/	10.1038/nature24028	www.doi.org/10.1038/nature24028
313	VRVJKILQRBSEAG-LFPIHBKWSA-N	https://doi.org/	10.1021/acs.biochem.7b01179	www.doi.org/10.1021/acs.biochem.7b01179
314	VRVJKILQRBSEAG-LFPIHBKWSA-N	https://doi.org/	10.1016/j.cell.2018.04.033	www.doi.org/10.1016/j.cell.2018.04.033
315	VRVJKILQRBSEAG-LFPIHBKWSA-N	https://pubmed.ncbi.nlm.nih.gov/	28953875	https://pubmed.ncbi.nlm.nih.gov/28953875
316	VRVJKILQRBSEAG-LFPIHBKWSA-N	https://pubmed.ncbi.nlm.nih.gov/	29244478	https://pubmed.ncbi.nlm.nih.gov/29244478
317	VRVJKILQRBSEAG-LFPIHBKWSA-N	https://pubmed.ncbi.nlm.nih.gov/	29804834	https://pubmed.ncbi.nlm.nih.gov/29804834
318	UQRCJCNVNUFYDX-UHFFFAOYSA-N	https://doi.org/	10.1111/j.1349-7006.2009.01343.x	www.doi.org/10.1111/j.1349-7006.2009.01343.x
319	UQRCJCNVNUFYDX-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	19832844	https://www.ncbi.nlm.nih.gov/pubmed/?term=19832844
320	LWXLECMNBTVASW-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.7b00796	www.doi.org/10.1021/acs.jmedchem.7b00796
321	LWXLECMNBTVASW-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	28892380	https://pubmed.ncbi.nlm.nih.gov/28892380/
322	AILRADAXUVEEIR-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.6b00306	www.doi.org/10.1021/acs.jmedchem.6b00306
323	AILRADAXUVEEIR-UHFFFAOYSA-N	https://doi.org/	10.1158/1078-0432.CCR-16-0569	www.doi.org/10.1158/1078-0432.CCR-16-0569
324	AILRADAXUVEEIR-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	27144831	https://pubmed.ncbi.nlm.nih.gov/27144831/
325	AILRADAXUVEEIR-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	27780853	https://pubmed.ncbi.nlm.nih.gov/27780853/
326	HUFOZJXAKZVRNJ-UHFFFAOYSA-N	https://doi.org/	10.1158/2159-8290.CD-13-0314	www.doi.org/10.1158/2159-8290.CD-13-0314
327	HUFOZJXAKZVRNJ-UHFFFAOYSA-N	https://doi.org/	10.1158/1535-7163.MCT-13-0966	www.doi.org/10.1158/1535-7163.MCT-13-0966
328	HUFOZJXAKZVRNJ-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	24065731	https://pubmed.ncbi.nlm.nih.gov/24065731/
329	HUFOZJXAKZVRNJ-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	24723450	https://pubmed.ncbi.nlm.nih.gov/24723450/
330	GHVMTHKJUAOZJP-CGTJXYLNSA-N	https://doi.org/	10.2174/1386207053258488	www.doi.org/10.2174/1386207053258488
331	GHVMTHKJUAOZJP-CGTJXYLNSA-N	https://doi.org/	10.1182/blood-2002-12-3775	www.doi.org/10.1182/blood-2002-12-3775
332	GHVMTHKJUAOZJP-CGTJXYLNSA-N	https://pubmed.ncbi.nlm.nih.gov/	15777180	https://pubmed.ncbi.nlm.nih.gov/15777180/
333	GHVMTHKJUAOZJP-CGTJXYLNSA-N	https://pubmed.ncbi.nlm.nih.gov/	12714508	https://pubmed.ncbi.nlm.nih.gov/12714508/
334	ZEGMEJVULDALSH-NSHDSACASA-N	https://doi.org/	10.1021/acs.jmedchem.0c01955	www.doi.org/10.1021/acs.jmedchem.0c01955
335	ZEGMEJVULDALSH-NSHDSACASA-N	https://pubmed.ncbi.nlm.nih.gov/	33592148	https://pubmed.ncbi.nlm.nih.gov/33592148/
