inchikey	xref_id	source_xref	raw
JGQPZPLJOBHHBK-UFXYQILXSA-N	https://pubmed.ncbi.nlm.nih.gov/	29764999	https://pubmed.ncbi.nlm.nih.gov/29764999/
JGQPZPLJOBHHBK-UFXYQILXSA-N	https://pubmed.ncbi.nlm.nih.gov/	28673542	https://pubmed.ncbi.nlm.nih.gov/28673542/
JGQPZPLJOBHHBK-UFXYQILXSA-N	https://pubmed.ncbi.nlm.nih.gov/	29892083	https://pubmed.ncbi.nlm.nih.gov/29892083/
XSMABFRQESMONQ-SFHVURJKSA-N	https://doi.org/	10.1021/acsmedchemlett.7b00220	www.doi.org/10.1021/acsmedchemlett.7b00220
XSMABFRQESMONQ-SFHVURJKSA-N	https://doi.org/	10.1158/0008-5472.CAN-17-1754	www.doi.org/10.1158/0008-5472.CAN-17-1754
XSMABFRQESMONQ-SFHVURJKSA-N	https://pubmed.ncbi.nlm.nih.gov/	28835804	https://pubmed.ncbi.nlm.nih.gov/28835804/
XSMABFRQESMONQ-SFHVURJKSA-N	https://pubmed.ncbi.nlm.nih.gov/	28883001	https://pubmed.ncbi.nlm.nih.gov/28883001/
NGEBYTLALFOQKI-HDJSIYSDSA-N	https://doi.org/	10.1016/j.bmcl.2012.04.117	www.doi.org/10.1016/j.bmcl.2012.04.117
NGEBYTLALFOQKI-HDJSIYSDSA-N	https://pubmed.ncbi.nlm.nih.gov/	22608962	https://pubmed.ncbi.nlm.nih.gov/22608962/
RENRQMCACQEWFC-UGKGYDQZSA-N	https://doi.org/	10.1073/pnas.1820892116	www.doi.org/10.1073/pnas.1820892116
RENRQMCACQEWFC-UGKGYDQZSA-N	https://doi.org/	10.1021/acs.jmedchem.9b01870	www.doi.org/10.1021/acs.jmedchem.9b01870
RENRQMCACQEWFC-UGKGYDQZSA-N	https://doi.org/	10.1053/j.seminhematol.2018.02.002	www.doi.org/10.1053/j.seminhematol.2018.02.002
RENRQMCACQEWFC-UGKGYDQZSA-N	https://pubmed.ncbi.nlm.nih.gov/	30926668	https://pubmed.ncbi.nlm.nih.gov/30926668/
RENRQMCACQEWFC-UGKGYDQZSA-N	https://pubmed.ncbi.nlm.nih.gov/	32073845	https://pubmed.ncbi.nlm.nih.gov/32073845/
RENRQMCACQEWFC-UGKGYDQZSA-N	https://pubmed.ncbi.nlm.nih.gov/	30032754	https://pubmed.ncbi.nlm.nih.gov/30032754/
JKCSCHXVWPSGBG-OPKPGBGESA-N	https://doi.org/	10.1021/acs.jmedchem.9b01530	www.doi.org/10.1021/acs.jmedchem.9b01530
JKCSCHXVWPSGBG-OPKPGBGESA-N	https://doi.org/	10.1016/j.ccell.2019.10.002	www.doi.org/10.1016/j.ccell.2019.10.002
JKCSCHXVWPSGBG-OPKPGBGESA-N	https://pubmed.ncbi.nlm.nih.gov/	31747516	https://pubmed.ncbi.nlm.nih.gov/31747516/
JKCSCHXVWPSGBG-OPKPGBGESA-N	https://pubmed.ncbi.nlm.nih.gov/	31715132	https://pubmed.ncbi.nlm.nih.gov/31715132/
MPMKMQHJHDHPBE-RUZDIDTESA-N	https://doi.org/	10.1021/jm5012885	www.doi.org/10.1021/jm5012885
MPMKMQHJHDHPBE-RUZDIDTESA-N	https://doi.org/	10.1074/jbc.M115.687939	www.doi.org/10.1074/jbc.M115.687939
MPMKMQHJHDHPBE-RUZDIDTESA-N	https://pubmed.ncbi.nlm.nih.gov/	25380412	https://pubmed.ncbi.nlm.nih.gov/25380412
MPMKMQHJHDHPBE-RUZDIDTESA-N	https://pubmed.ncbi.nlm.nih.gov/	26518871	https://pubmed.ncbi.nlm.nih.gov/26518871/
HNLHOKSDTBAERS-CWIPYCOQSA-N	https://doi.org/	10.1021/jm401911v	http://pubs.acs.org/doi/abs/10.1021/jm401911v
HNLHOKSDTBAERS-CWIPYCOQSA-N	https://pubmed.ncbi.nlm.nih.gov/	24601644	https://www.ncbi.nlm.nih.gov/pubmed/24601644
MXUSGDMIHGLCNC-HNNXBMFYSA-N	https://doi.org/	10.1021/acs.jmedchem.8b01196	www.doi.org/10.1021/acs.jmedchem.8b01196
MXUSGDMIHGLCNC-HNNXBMFYSA-N	https://doi.org/	10.1038/nature19796	www.doi.org/10.1038/nature19796
MXUSGDMIHGLCNC-HNNXBMFYSA-N	https://doi.org/	10.1038/nature19795	www.doi.org/10.1038/nature19795
MXUSGDMIHGLCNC-HNNXBMFYSA-N	https://pubmed.ncbi.nlm.nih.gov/	30289716	https://pubmed.ncbi.nlm.nih.gov/30289716/
MXUSGDMIHGLCNC-HNNXBMFYSA-N	https://pubmed.ncbi.nlm.nih.gov/	27595394	https://pubmed.ncbi.nlm.nih.gov/27595394/
MXUSGDMIHGLCNC-HNNXBMFYSA-N	https://pubmed.ncbi.nlm.nih.gov/	27595393	https://pubmed.ncbi.nlm.nih.gov/27595393/
LXRZVMYMQHNYJB-UNXOBOICSA-N	https://doi.org/	10.1021/acs.jmedchem.0c01491	www.doi.org/10.1021/acs.jmedchem.0c01491
LXRZVMYMQHNYJB-UNXOBOICSA-N	https://pubmed.ncbi.nlm.nih.gov/	33631934	https://pubmed.ncbi.nlm.nih.gov/33631934/
TXZPMHLMPKIUGK-UHFFFAOYSA-N	https://doi.org/	10.1158/0008-5472.CAN-12-3292	www.doi.org/10.1158/0008-5472.CAN-12-3292
TXZPMHLMPKIUGK-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	23576556	http://www.ncbi.nlm.nih.gov/pubmed/23576556
RUPXKSLKGSSZCP-UHFFFAOYSA-N	https://doi.org/	10.1021/ml100106c	www.doi.org/10.1021/ml100106c
RUPXKSLKGSSZCP-UHFFFAOYSA-N	https://doi.org/	10.1021/jm3002026	www.doi.org/10.1021/jm3002026
RUPXKSLKGSSZCP-UHFFFAOYSA-N	https://doi.org/	10.1007/s00210-013-0899-3	www.doi.org/10.1007/s00210-013-0899-3
RUPXKSLKGSSZCP-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	24900217	https://www.ncbi.nlm.nih.gov/pubmed/24900217
RUPXKSLKGSSZCP-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	22724451	https://pubmed.ncbi.nlm.nih.gov/22724451/
RUPXKSLKGSSZCP-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	23861168	https://pubmed.ncbi.nlm.nih.gov/23861168/
ONBSHRSJOPSEGS-INIZCTEOSA-N	https://doi.org/	10.1021/acs.jmedchem.8b01196	https://doi.org/10.1021/acs.jmedchem.8b01196
ONBSHRSJOPSEGS-INIZCTEOSA-N	https://doi.org/	10.1158/0008-5472.CAN-16-0473	https://doi.org/10.1158/0008-5472.CAN-16-0473
ONBSHRSJOPSEGS-INIZCTEOSA-N	https://pubmed.ncbi.nlm.nih.gov/	30289716	https://pubmed.ncbi.nlm.nih.gov/30289716/
ONBSHRSJOPSEGS-INIZCTEOSA-N	https://pubmed.ncbi.nlm.nih.gov/	27635045	https://pubmed.ncbi.nlm.nih.gov/27635045/
TVTXCJFHQKSQQM-LJQIRTBHSA-N	https://doi.org/	10.1021/jm400487c	http://pubs.acs.org/doi/abs/10.1021/jm400487c
TVTXCJFHQKSQQM-LJQIRTBHSA-N	https://pubmed.ncbi.nlm.nih.gov/	23808545	https://www.ncbi.nlm.nih.gov/pubmed/23808545
TVTXCJFHQKSQQM-LJQIRTBHSA-N	https://pubmed.ncbi.nlm.nih.gov/	26998348	https://www.ncbi.nlm.nih.gov/pubmed/26998348
GBJVVSCPOBPEIT-UHFFFAOYSA-N		http://www.bloodjournal.org/content/110/6/2034.long?sso-checked=true	http://www.bloodjournal.org/content/110/6/2034.long?sso-checked=true
GBJVVSCPOBPEIT-UHFFFAOYSA-N	https://doi.org/	10.1021/jm061335f	http://pubs.acs.org/doi/abs/10.1021/jm061335f
GBJVVSCPOBPEIT-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	17495131	http://www.ncbi.nlm.nih.gov/pubmed/17495131
GBJVVSCPOBPEIT-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	17373783	http://www.ncbi.nlm.nih.gov/pubmed/17373783
GBAKVEWPYUIGHN-UHFFFAOYSA-N	https://doi.org/	10.1016/j.chembiol.2010.10.011	www.doi.org/10.1016/j.chembiol.2010.10.011
GBAKVEWPYUIGHN-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	21168764	https://pubmed.ncbi.nlm.nih.gov/21168764/
NBOJHRYUGLRASX-UHFFFAOYSA-N		http://www.sciencedirect.com/science/article/pii/S1074552109000805	http://www.sciencedirect.com/science/article/pii/S1074552109000805
NBOJHRYUGLRASX-UHFFFAOYSA-N		http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2692831	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2692831
DJOVLOYCGXNVPI-UHFFFAOYSA-N	https://doi.org/	10.1038/nchembio.1859	www.doi.org/10.1038/nchembio.1859
DJOVLOYCGXNVPI-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	26167872	http://www.ncbi.nlm.nih.gov/pubmed/26167872
WGJCHHJGGFCCRS-DEYDLUNASA-N	https://doi.org/	10.1038/s41467-017-00954-1	www.doi.org/10.1038/s41467-017-00954-1
WGJCHHJGGFCCRS-DEYDLUNASA-N	https://pubmed.ncbi.nlm.nih.gov/	29018234	https://www.ncbi.nlm.nih.gov/pubmed/29018234
QXCXMVYVUHVFLP-UHFFFAOYSA-N	https://doi.org/	10.1038/s41467-017-02293-7	www.doi.org/10.1038/s41467-017-02293-7
QXCXMVYVUHVFLP-UHFFFAOYSA-N	https://doi.org/	10.3390/cancers11091337	www.doi.org/10.3390/cancers11091337
QXCXMVYVUHVFLP-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	29343827	https://pubmed.ncbi.nlm.nih.gov/29343827
QXCXMVYVUHVFLP-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	31510016	https://pubmed.ncbi.nlm.nih.gov/31510016
KNOUWGGQMADIBV-KRWDZBQOSA-N	https://doi.org/	10.1021/acs.jmedchem.5b01898	http://pubs.acs.org/doi/abs/10.1021/acs.jmedchem.5b01898
KNOUWGGQMADIBV-KRWDZBQOSA-N	https://pubmed.ncbi.nlm.nih.gov/	26854747	https://www.ncbi.nlm.nih.gov/pubmed/?term=26854747
LUHCYAOYQIFNRN-UHFFFAOYSA-N	https://doi.org/	10.1016/j.chembiol.2018.11.006	www.doi.org/10.1016/j.chembiol.2018.11.006
LUHCYAOYQIFNRN-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	30595531	https://pubmed.ncbi.nlm.nih.gov/30595531/
IDKAKZRYYDCJDU-HBMMIIHUSA-N		http://cancerres.aacrjournals.org/content/74/20/5855.long	http://cancerres.aacrjournals.org/content/74/20/5855.long
IDKAKZRYYDCJDU-HBMMIIHUSA-N	https://pubmed.ncbi.nlm.nih.gov/	25145672	https://www.ncbi.nlm.nih.gov/pubmed/25145672
SGIWFELWJPNFDH-UHFFFAOYSA-N		http://science.sciencemag.org/content/289/5484/1524.long	http://science.sciencemag.org/content/289/5484/1524.long
SGIWFELWJPNFDH-UHFFFAOYSA-N		http://genesdev.cshlp.org/content/14/22/2831.full.pdf+html	http://genesdev.cshlp.org/content/14/22/2831.full.pdf+html
SGIWFELWJPNFDH-UHFFFAOYSA-N	https://doi.org/	10.1016/j.bmcl.2009.02.039	www.doi.org/10.1016/j.bmcl.2009.02.039
SGIWFELWJPNFDH-UHFFFAOYSA-N	https://doi.org/	10.1016/j.jpba.2020.113420	www.doi.org/10.1016/j.jpba.2020.113420
SGIWFELWJPNFDH-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	10968783	https://www.ncbi.nlm.nih.gov/pubmed/10968783
SGIWFELWJPNFDH-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	11090131	https://www.ncbi.nlm.nih.gov/pubmed/11090131
SGIWFELWJPNFDH-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	19264481	https://pubmed.ncbi.nlm.nih.gov/19264481/
SGIWFELWJPNFDH-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	32593849	https://pubmed.ncbi.nlm.nih.gov/32593849/
QADPYRIHXKWUSV-UHFFFAOYSA-N	https://doi.org/	10.1021/jm2006222	www.doi.org/10.1021/jm2006222
QADPYRIHXKWUSV-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	21936542	http://www.ncbi.nlm.nih.gov/pubmed/21936542
YYDUWLSETXNJJT-MTJSOVHGSA-N	https://doi.org/	10.1021/ml200261d	www.doi.org/10.1021/ml200261d
YYDUWLSETXNJJT-MTJSOVHGSA-N	https://doi.org/	10.1530/ERC-17-0201	www.doi.org/10.1530/ERC-17-0201
YYDUWLSETXNJJT-MTJSOVHGSA-N	https://pubmed.ncbi.nlm.nih.gov/	24900443	https://www.ncbi.nlm.nih.gov/pubmed/?term=24900443
YYDUWLSETXNJJT-MTJSOVHGSA-N	https://pubmed.ncbi.nlm.nih.gov/	29563190	https://pubmed.ncbi.nlm.nih.gov/29563190/
BLNNXJOEJRKHAM-UHFFFAOYSA-N	https://doi.org/	10.1038/s41586-020-2027-0	www.doi.org/10.1038/s41586-020-2027-0
BLNNXJOEJRKHAM-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	32040955	https://www.ncbi.nlm.nih.gov/pubmed/32040955
ZMNWFTYYYCSSTF-SOAUALDESA-N	https://doi.org/	10.1016/j.bmcl.2005.09.039	www.doi.org/10.1016/j.bmcl.2005.09.039
ZMNWFTYYYCSSTF-SOAUALDESA-N	https://doi.org/	10.1124/jpet.105.089169	www.doi.org/10.1124/jpet.105.089169
ZMNWFTYYYCSSTF-SOAUALDESA-N	https://pubmed.ncbi.nlm.nih.gov/	16216497	https://pubmed.ncbi.nlm.nih.gov/16216497/
ZMNWFTYYYCSSTF-SOAUALDESA-N	https://pubmed.ncbi.nlm.nih.gov/	16014572	https://pubmed.ncbi.nlm.nih.gov/16014572/
LXFOLMYKSYSZQS-XKHGBIBOSA-N	https://doi.org/	10.1182/blood-2013-04-497644	www.doi.org/10.1182/blood-2013-04-497644
LXFOLMYKSYSZQS-XKHGBIBOSA-N	https://pubmed.ncbi.nlm.nih.gov/	23801631	http://www.ncbi.nlm.nih.gov/pubmed/23801631
XQFINGFCBFHOPE-WXUXXXNLSA-N	https://doi.org/	10.1021/acsmedchemlett.5b00037	www.doi.org/10.1021/acsmedchemlett.5b00037
XQFINGFCBFHOPE-WXUXXXNLSA-N	https://pubmed.ncbi.nlm.nih.gov/	26005520	http://www.ncbi.nlm.nih.gov/pubmed/26005520
CGWBJJZOKGZCSJ-UHFFFAOYSA-N		http://www.cell.com/cell-chemical-biology/fulltext/S1074-5521(15)00420-2	http://www.cell.com/cell-chemical-biology/fulltext/S1074-5521(15)00420-2
CGWBJJZOKGZCSJ-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.6b01022	http://pubs.acs.org/doi/abs/10.1021/acs.jmedchem.6b01022
CGWBJJZOKGZCSJ-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	26670081	https://www.ncbi.nlm.nih.gov/pubmed/26670081
CGWBJJZOKGZCSJ-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	27682507	https://www.ncbi.nlm.nih.gov/pubmed/27682507
AIOCFZJGGGEWDK-UHFFFAOYSA-N	https://doi.org/	10.1002/anie.201611281	www.doi.org/10.1002/anie.201611281
AIOCFZJGGGEWDK-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.8b01413	www.doi.org/10.1021/acs.jmedchem.8b01413
AIOCFZJGGGEWDK-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	28418626	https://pubmed.ncbi.nlm.nih.gov/28418626/
RUBYHLPRZRMTJO-MOVYNIQHSA-N	https://doi.org/	10.1038/nchembio.2166	www.doi.org/10.1038/nchembio.2166
RUBYHLPRZRMTJO-MOVYNIQHSA-N	https://doi.org/	10.1016/j.bbrc.2019.10.052	www.doi.org/10.1016/j.bbrc.2019.10.052
RUBYHLPRZRMTJO-MOVYNIQHSA-N	https://pubmed.ncbi.nlm.nih.gov/	27571479	https://pubmed.ncbi.nlm.nih.gov/27571479/
RUBYHLPRZRMTJO-MOVYNIQHSA-N	https://pubmed.ncbi.nlm.nih.gov/	31615655	https://pubmed.ncbi.nlm.nih.gov/31615655/
RDALZZCKQFLGJP-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.5b01346	www.doi.org/10.1021/acs.jmedchem.5b01346
RDALZZCKQFLGJP-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	26565666	https://pubmed.ncbi.nlm.nih.gov/26565666/
JBHLOPKIPKTRSU-UHFFFAOYSA-N	https://doi.org/	10.1016/j.bmcl.2012.07.072	www.doi.org/10.1016/j.bmcl.2012.07.072
JBHLOPKIPKTRSU-UHFFFAOYSA-N	https://doi.org/	10.1016/j.neuropharm.2012.06.013	www.doi.org/10.1016/j.neuropharm.2012.06.013
JBHLOPKIPKTRSU-UHFFFAOYSA-N	https://doi.org/	10.1007/s00213-016-4290-1	www.doi.org/10.1007/s00213-016-4290-1
JBHLOPKIPKTRSU-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	22892116	https://pubmed.ncbi.nlm.nih.gov/22892116/
JBHLOPKIPKTRSU-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	22750078	https://pubmed.ncbi.nlm.nih.gov/22750078
JBHLOPKIPKTRSU-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	27117142	https://pubmed.ncbi.nlm.nih.gov/27117142
LQSHXYHWYGKAMX-FQEVSTJZSA-N	https://doi.org/	10.1021/acs.jmedchem.8b00678	www.doi.org/10.1021/acs.jmedchem.8b00678
LQSHXYHWYGKAMX-FQEVSTJZSA-N	https://pubmed.ncbi.nlm.nih.gov/	29940120	https://pubmed.ncbi.nlm.nih.gov/29940120/
AQTPWCUIYUOEMG-INIZCTEOSA-N	https://doi.org/	10.1038/nchembio.1603	www.doi.org/10.1038/nchembio.1603
AQTPWCUIYUOEMG-INIZCTEOSA-N	https://doi.org/	10.1016/j.juro.2013.02.1903	https://doi.org/10.1016/j.juro.2013.02.1903
AQTPWCUIYUOEMG-INIZCTEOSA-N	https://pubmed.ncbi.nlm.nih.gov/	25086508	https://pubmed.ncbi.nlm.nih.gov/25086508/
JFGOILLZIAIYGA-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.9b00946	www.doi.org/10.1021/acs.jmedchem.9b00946
JFGOILLZIAIYGA-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	31414801	https://pubmed.ncbi.nlm.nih.gov/31414801/
RPMGXDCRCWWCRY-JTQLQIEISA-N	https://doi.org/	10.1021/acschembio.7b00370	www.doi.org/10.1021/acschembio.7b00370
RPMGXDCRCWWCRY-JTQLQIEISA-N	https://doi.org/	10.1021/acs.jmedchem.7b01884	https://doi.org/10.1021/acs.jmedchem.7b01884
RPMGXDCRCWWCRY-JTQLQIEISA-N	https://pubmed.ncbi.nlm.nih.gov/	28679043	https://pubmed.ncbi.nlm.nih.gov/28679043/
RPMGXDCRCWWCRY-JTQLQIEISA-N	https://pubmed.ncbi.nlm.nih.gov/	29485874	https://pubmed.ncbi.nlm.nih.gov/29485874
RIJLVEAXPNLDTC-UHFFFAOYSA-N		http://www.jimmunol.org/content/191/7/3568.long	http://www.jimmunol.org/content/191/7/3568.long
RIJLVEAXPNLDTC-UHFFFAOYSA-N	https://doi.org/	10.1021/jm501262q	http://pubs.acs.org/doi/abs/10.1021/jm501262q
RIJLVEAXPNLDTC-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	24006460	https://www.ncbi.nlm.nih.gov/pubmed/?term=24006460
RIJLVEAXPNLDTC-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	25369270	https://www.ncbi.nlm.nih.gov/pubmed/25369270
HWGQMRYQVZSGDQ-HZPDHXFCSA-N		http://clincancerres.aacrjournals.org/content/19/18/5003.long	http://clincancerres.aacrjournals.org/content/19/18/5003.long
HWGQMRYQVZSGDQ-HZPDHXFCSA-N	https://doi.org/	10.1021/acs.jmedchem.6b00990	http://pubs.acs.org/doi/pdf/10.1021/acs.jmedchem.6b00990
HWGQMRYQVZSGDQ-HZPDHXFCSA-N		https://pubchem.ncbi.nlm.nih.gov/compound/44819241	https://pubchem.ncbi.nlm.nih.gov/compound/44819241
HWGQMRYQVZSGDQ-HZPDHXFCSA-N	https://pubmed.ncbi.nlm.nih.gov/	28001384	https://www.ncbi.nlm.nih.gov/pubmed/?term=28001384
SEDFZSHSBUXKAC-NIYFSFCBSA-N	https://doi.org/	10.1021/acsmedchemlett.0c00155	https://doi.org/10.1021/acsmedchemlett.0c00155
ZOPNBMMVVZRSGH-NRFANRHFSA-N	https://doi.org/	10.1016/j.bmcl.2011.10.118	www.doi.org/10.1016/j.bmcl.2011.10.118
ZOPNBMMVVZRSGH-NRFANRHFSA-N	https://doi.org/	10.1371/journal.pone.0046300	www.doi.org/10.1371/journal.pone.0046300
ZOPNBMMVVZRSGH-NRFANRHFSA-N	https://pubmed.ncbi.nlm.nih.gov/	22217876	https://pubmed.ncbi.nlm.nih.gov/22217876/
ZOPNBMMVVZRSGH-NRFANRHFSA-N	https://pubmed.ncbi.nlm.nih.gov/	23056280	https://pubmed.ncbi.nlm.nih.gov/23056280/
BWYBBMQLUKXECQ-GIVPXCGWSA-N	https://doi.org/	10.1021/jm050915u	www.doi.org/10.1021/jm050915u
BWYBBMQLUKXECQ-GIVPXCGWSA-N	https://doi.org/	10.1016/j.bone.2006.07.015	www.doi.org/10.1016/j.bone.2006.07.015
BWYBBMQLUKXECQ-GIVPXCGWSA-N	https://pubmed.ncbi.nlm.nih.gov/	16509577	https://pubmed.ncbi.nlm.nih.gov/16509577/
BWYBBMQLUKXECQ-GIVPXCGWSA-N	https://pubmed.ncbi.nlm.nih.gov/	16962401	https://pubmed.ncbi.nlm.nih.gov/16962401/
CVWXJKQAOSCOAB-UHFFFAOYSA-N	https://doi.org/	10.1182/blood-2009-05-222034	www.doi.org/10.1182/blood-2009-05-222034
CVWXJKQAOSCOAB-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	19654408	http://www.ncbi.nlm.nih.gov/pubmed/19654408
VRVJKILQRBSEAG-LFPIHBKWSA-N	https://doi.org/	10.1038/nature24028	www.doi.org/10.1038/nature24028
VRVJKILQRBSEAG-LFPIHBKWSA-N	https://doi.org/	10.1021/acs.biochem.7b01179	www.doi.org/10.1021/acs.biochem.7b01179
VRVJKILQRBSEAG-LFPIHBKWSA-N	https://doi.org/	10.1016/j.cell.2018.04.033	www.doi.org/10.1016/j.cell.2018.04.033
VRVJKILQRBSEAG-LFPIHBKWSA-N	https://pubmed.ncbi.nlm.nih.gov/	28953875	https://pubmed.ncbi.nlm.nih.gov/28953875
VRVJKILQRBSEAG-LFPIHBKWSA-N	https://pubmed.ncbi.nlm.nih.gov/	29244478	https://pubmed.ncbi.nlm.nih.gov/29244478
VRVJKILQRBSEAG-LFPIHBKWSA-N	https://pubmed.ncbi.nlm.nih.gov/	29804834	https://pubmed.ncbi.nlm.nih.gov/29804834
UQRCJCNVNUFYDX-UHFFFAOYSA-N	https://doi.org/	10.1111/j.1349-7006.2009.01343.x	www.doi.org/10.1111/j.1349-7006.2009.01343.x
UQRCJCNVNUFYDX-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	19832844	https://www.ncbi.nlm.nih.gov/pubmed/?term=19832844
LWXLECMNBTVASW-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.7b00796	www.doi.org/10.1021/acs.jmedchem.7b00796
LWXLECMNBTVASW-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	28892380	https://pubmed.ncbi.nlm.nih.gov/28892380/
AILRADAXUVEEIR-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.6b00306	www.doi.org/10.1021/acs.jmedchem.6b00306
AILRADAXUVEEIR-UHFFFAOYSA-N	https://doi.org/	10.1158/1078-0432.CCR-16-0569	www.doi.org/10.1158/1078-0432.CCR-16-0569
AILRADAXUVEEIR-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	27144831	https://pubmed.ncbi.nlm.nih.gov/27144831/
AILRADAXUVEEIR-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	27780853	https://pubmed.ncbi.nlm.nih.gov/27780853/
HUFOZJXAKZVRNJ-UHFFFAOYSA-N	https://doi.org/	10.1158/2159-8290.CD-13-0314	www.doi.org/10.1158/2159-8290.CD-13-0314
HUFOZJXAKZVRNJ-UHFFFAOYSA-N	https://doi.org/	10.1158/1535-7163.MCT-13-0966	www.doi.org/10.1158/1535-7163.MCT-13-0966
HUFOZJXAKZVRNJ-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	24065731	https://pubmed.ncbi.nlm.nih.gov/24065731/
HUFOZJXAKZVRNJ-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	24723450	https://pubmed.ncbi.nlm.nih.gov/24723450/
GHVMTHKJUAOZJP-CGTJXYLNSA-N	https://doi.org/	10.2174/1386207053258488	www.doi.org/10.2174/1386207053258488
GHVMTHKJUAOZJP-CGTJXYLNSA-N	https://doi.org/	10.1182/blood-2002-12-3775	www.doi.org/10.1182/blood-2002-12-3775
GHVMTHKJUAOZJP-CGTJXYLNSA-N	https://pubmed.ncbi.nlm.nih.gov/	15777180	https://pubmed.ncbi.nlm.nih.gov/15777180/
GHVMTHKJUAOZJP-CGTJXYLNSA-N	https://pubmed.ncbi.nlm.nih.gov/	12714508	https://pubmed.ncbi.nlm.nih.gov/12714508/
ZEGMEJVULDALSH-NSHDSACASA-N	https://doi.org/	10.1021/acs.jmedchem.0c01955	www.doi.org/10.1021/acs.jmedchem.0c01955
ZEGMEJVULDALSH-NSHDSACASA-N	https://pubmed.ncbi.nlm.nih.gov/	33592148	https://pubmed.ncbi.nlm.nih.gov/33592148/
SNCRCEGCQVMUBS-DNVCBOLYSA-N	https://doi.org/	10.1021/jm9015334	http://pubs.acs.org/doi/abs/10.1021/jm9015334
SNCRCEGCQVMUBS-DNVCBOLYSA-N	https://pubmed.ncbi.nlm.nih.gov/	19919087	https://www.ncbi.nlm.nih.gov/pubmed/?term=19919087
FNBUZGRPJLEIMO-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.1c00448	https://dx.doi.org/10.1021/acs.jmedchem.1c00448.
OBSYBRPAKCASQB-AGQYDFLVSA-N	https://doi.org/	10.1073/pnas.182234399	www.doi.org/10.1073/pnas.182234399
OBSYBRPAKCASQB-AGQYDFLVSA-N	https://pubmed.ncbi.nlm.nih.gov/	12192085	http://www.ncbi.nlm.nih.gov/pubmed/12192085
ORDHXXHTBUZRCN-NTEUORMPSA-N	https://doi.org/	10.1021/acs.jmedchem.5b00132	https://dx.doi.org/10.1021/acs.jmedchem.5b00132
CUBDGLIBZGKXKQ-ZBLYBZFDSA-N	https://doi.org/	10.1021/acsmedchemlett.8b00213	www.doi.org/10.1021/acsmedchemlett.8b00213
CUBDGLIBZGKXKQ-ZBLYBZFDSA-N	https://doi.org/	10.1371/journal.pone.0046300	www.doi.org/10.1371/journal.pone.0046300
